"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw"
0.9,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.00667569400743,0,NA,0,NA,4.14571716839374e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041111111111083,0.04,1.00111111111108
0.91,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.00321175831769,0,NA,0,NA,2.414893102342e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487499999997513,0.04,1
0.92,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.00140335431935,0,NA,0,NA,1.10430472422074e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0427272727274231,1
0.93,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.00173501373307,0,NA,0,NA,3.17237103151816e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,1
0.94,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.0039784231417,0,NA,0,NA,4.86070111289862e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444444444445848,0.0455555555554152,1
0.95,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.00731167621812,0,NA,0,NA,5.27043546305173e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0462500000001066,1.00625000000011
0.96,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.01062823332411,0,NA,0,NA,4.3780988572566e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0412499999999645,1.01
0.97,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.01291535635388,0,NA,0,NA,2.74762738283436e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.05,1.01
0.98,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.01357495031412,0,NA,0,NA,1.73146563029631e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.05,1.01
0.99,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.01258432314926,0,NA,0,NA,2.31550270935965e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.05,1.01
1,"Athlete 1","Training","",1,2021-04-06 00:28:02,1.01045003374477,0,NA,0,NA,2.76750091706167e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.05,1.01
1.01,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00797530349982,0,NA,0,NA,2.4618825684938e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537499999998934,0.05,1.00374999999989
1.02,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00592936214482,0,NA,0,NA,1.72410567837466e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587500000000355,0.05,1
1.03,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00476419499079,0,NA,0,NA,1.43301630834197e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.05,1
1.04,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00452324292527,0,NA,0,NA,1.99355805464779e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1.00181818181814
1.05,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00498123476159,0,NA,0,NA,2.61964286157309e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512499999999645,0.05,1.00875000000004
1.06,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00589015310496,0,NA,0,NA,2.91271586045649e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0462500000001066,1.00374999999989
1.07,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0071246057708,0,NA,0,NA,2.79020923272775e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544444444445848,0.04,1.00444444444458
1.08,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00861831037259,0,NA,0,NA,2.29250732313939e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.09,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01018390919902,0,NA,0,NA,1.5515152120977e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.1,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01141732711595,0,NA,0,NA,1.24057659198165e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.11,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01180628852987,0,NA,0,NA,2.19930962794655e-05,1.5,1.5,1,1.01180628852987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.12,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01098640625304,0,NA,0,NA,3.35499490435388e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.13,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00897698485452,0,NA,0,NA,3.91276280253253e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.14,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00624510822963,0,NA,0,NA,3.5578274955273e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422222222221661,0.04,1.00222222222217
1.15,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00355447276013,0,NA,0,NA,2.48997073712447e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,1
1.16,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00167976615418,0,NA,0,NA,1.66463379121027e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.048333333333207,1
1.17,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00112802067528,0,NA,0,NA,2.24605431913483e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1
1.18,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00197900426444,0,NA,0,NA,3.13491547898292e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0374999999997868,1
1.19,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00388790812519,0,NA,0,NA,3.52901049150546e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0350000000001421,1
1.2,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00623309056591,0,NA,0,NA,3.28557640513362e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475000000000711,0.04,1.00750000000007
1.21,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00834102383818,0,NA,0,NA,2.51201937609653e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.22,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00969098115991,0,NA,0,NA,1.50584878873204e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00090909090907
1.23,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0100276060609,0,NA,0,NA,9.55620868232289e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.24,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00937556467054,0,NA,0,NA,1.47905888511667e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.25,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00798757064164,0,NA,0,NA,2.13685318296031e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00625
1.26,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00625052564225,0,NA,0,NA,2.51292090147727e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.27,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00458120795683,0,NA,0,NA,2.44861610862214e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.28,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00336010326833,0,NA,0,NA,1.85267038116059e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491666666666825,0.04,1.00916666666668
1.29,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00291191740614,0,NA,0,NA,1.09141726671744e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408333333333175,0.04,1.00083333333332
1.3,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00346984116575,0,NA,0,NA,1.71858333247554e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1
1.31,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0050732722219,0,NA,0,NA,2.90964180070572e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437499999998934,0.04,1
1.32,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00745428625069,0,NA,0,NA,3.5078003509989e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437500000001776,0.04,1.00624999999982
1.33,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01003161376063,0,NA,0,NA,3.182196416503e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477777777777778,0.04,1.01
1.34,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01206681560999,0,NA,0,NA,2.09852870999727e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0472727272726333,1.01
1.35,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01291892004353,0,NA,0,NA,1.23191955871027e-05,1.5,1.5,1,1.01291892004353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1.01
1.36,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01227650747649,0,NA,0,NA,2.03831836647363e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0411111111113357,1.01
1.37,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01027233625993,0,NA,0,NA,2.94419269219951e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1.01
1.38,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00744275227722,0,NA,0,NA,3.13222626861346e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0449999999998579,1.00499999999986
1.39,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00454830632843,0,NA,0,NA,2.54592354695462e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.4,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00232355059107,0,NA,0,NA,1.45885384812886e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0472727272727837,1
1.41,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00125538735053,0,NA,0,NA,6.63988851328737e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0422222222221661,1
1.42,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00146796089846,0,NA,0,NA,1.31723913678646e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.43,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00273227845547,0,NA,0,NA,1.863638013661e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474999999997868,0.04,1
1.44,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00457666662529,0,NA,0,NA,1.90629676147729e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450000000001421,0.04,1
1.45,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00646580623684,0,NA,0,NA,1.63736547841869e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0466666666667509,1.00666666666675
1.46,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00799973515021,0,NA,0,NA,1.3673332177506e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0436363636362885,1.01
1.47,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00904797249843,0,NA,0,NA,1.10398832375706e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00249999999993
1.48,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00973782131802,0,NA,0,NA,7.00936712834684e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.49,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01029635262475,0,NA,0,NA,6.22588156267837e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00875000000004
1.5,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.010843003081,0,NA,0,NA,1.0572246842855e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00375
1.51,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01126736941449,0,NA,0,NA,1.2493783307069e-05,1.5,1.5,1,1.011285359472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.52,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.011285359472,0,NA,0,NA,1.15501679697671e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.53,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01066068181817,0,NA,0,NA,1.23563741383385e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0466666666667509,1.01
1.54,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00945232829306,0,NA,0,NA,1.47321194509538e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1.01
1.55,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00809137575333,0,NA,0,NA,1.42359390039038e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00875000000004
1.56,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0071766398104,0,NA,0,NA,1.16132336626306e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.57,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00708389700106,0,NA,0,NA,1.03011253982721e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.58,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00766295684611,0,NA,0,NA,7.50819018025877e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00444444444433
1.59,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0082792677425,0,NA,0,NA,1.4812735169385e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.6,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0082155624848,0,NA,0,NA,1.05145772231513e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.61,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0071684111842,0,NA,0,NA,1.69070256329169e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00874999999975
1.62,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00549156104499,0,NA,0,NA,1.50959097738047e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.63,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00402034628988,0,NA,0,NA,5.30434513082174e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.64,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00360445752647,0,NA,0,NA,1.06321520440079e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0362499999998224,1
1.65,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00465317237517,0,NA,0,NA,2.30412966100104e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0362500000001066,1
1.66,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00694927732671,0,NA,0,NA,2.86306286838384e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00875000000004
1.67,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00978490076633,0,NA,0,NA,2.5428750401533e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.68,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01227765377698,0,NA,0,NA,1.47709866660895e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.69,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01366969481549,0,NA,0,NA,4.29868562380256e-06,1.5,1.5,1,1.01366969481549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.7,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01350363772749,0,NA,0,NA,1.82162017348527e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.71,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0116940616857,0,NA,0,NA,3.14426838092456e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.72,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0085523681739,0,NA,0,NA,3.8202421360405e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.73,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00477074151709,0,NA,0,NA,3.58986685298061e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.74,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00131903269752,0,NA,0,NA,2.47820516502193e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1
1.75,"Athlete 1","Training","",1,2021-04-06 00:28:03,0.999221144503939,0,NA,0,NA,1.48138856333479e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466666666667298,0.04,1
1.76,"Athlete 1","Training","",1,2021-04-06 00:28:03,0.999236300675337,0,NA,0,NA,2.7883753935992e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424999999999289,0.0375000000000711,0.997500000000071
1.77,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00153788644624,0,NA,0,NA,4.35137237005006e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.035,0.995
1.78,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00554275005701,0,NA,0,NA,4.82188515096452e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424999999999289,0.04,1
1.79,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01004796226545,0,NA,0,NA,3.91551855247126e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1.00888888888892
1.8,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.0137023596237,0,NA,0,NA,2.09992289103412e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412499999999645,0.0412499999999645,1.02
1.81,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01560562264581,0,NA,0,NA,1.12830456399803e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472727272727837,0.0472727272727837,1.01727272727278
1.82,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01568141263089,0,NA,0,NA,2.1948457589305e-05,1.5,1.5,1,1.01568141263089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424999999999289,0.0424999999999289,1.01
1.83,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01458907591794,0,NA,0,NA,2.70325822037706e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455555555556678,0.0455555555556678,1.01
1.84,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01325157884758,0,NA,0,NA,2.40292129785837e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462499999998224,0.04,1.01
1.85,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01231913255321,0,NA,0,NA,1.62638140106675e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03125,1.01
1.86,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01187875365186,0,NA,0,NA,8.00836174308724e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.87,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01152246397627,0,NA,0,NA,1.25601593109867e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.88,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.01067763072907,0,NA,0,NA,2.42558898804132e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.89,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00899074424032,0,NA,0,NA,3.19722443976557e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01
1.9,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00655899448506,0,NA,0,NA,3.14807790577897e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0337499999998934,1.00374999999989
1.91,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00390725807688,0,NA,0,NA,2.34271213676992e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412499999999645,0.03,1
1.92,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00175738900798,0,NA,0,NA,1.57047670943753e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1
1.93,"Athlete 1","Training","",1,2021-04-06 00:28:03,1.00073342971433,0,NA,0,NA,1.97772411165083e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1
